"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.in","data.out"
"December 9th 2019, 20:50:47.571","node-71",12522,1505
"December 9th 2019, 20:50:47.149","node-72",9944,3139
"December 9th 2019, 20:50:46.846","node-52",12841,358
"December 9th 2019, 20:50:46.716","node-51",8485,168
"December 9th 2019, 20:50:46.223","node-5",8702,148
"December 9th 2019, 20:50:44.643","node-25",9513,2458
"December 9th 2019, 20:50:44.579","node-8",9867,9131
"December 9th 2019, 20:50:43.524","node-28",8683,1158
"December 9th 2019, 20:50:41.700","node-30",12406,9797
"December 9th 2019, 20:50:40.731","node-27",9058,1792
"December 9th 2019, 20:50:40.338","node-9",8944,834
"December 9th 2019, 20:50:39.414","node-74",12326,1222
"December 9th 2019, 20:50:39.039","node-12",8683,18
"December 9th 2019, 20:50:37.753","node-29",8700,297
"December 9th 2019, 20:50:37.655","node-32",12709,40816
"December 9th 2019, 20:50:37.605","node-76",10569,16
"December 9th 2019, 20:50:36.867","node-81",10879,18
"December 9th 2019, 20:50:35.586","node-84",12426,7190
"December 9th 2019, 20:50:35.583","node-83",10114,372
"December 9th 2019, 20:50:35.469","node-54",9295,12160
"December 9th 2019, 20:50:35.004","node-53",8929,2363
"December 9th 2019, 20:50:34.897","node-75",12762,15806
"December 9th 2019, 20:50:34.757","node-16",12630,106816
"December 9th 2019, 20:50:34.649","node-1",0,0
"December 9th 2019, 20:50:33.956","node-56",12335,490
"December 9th 2019, 20:50:33.641","node-34",8891,9319
"December 9th 2019, 20:50:33.147","node-36",9452,8771
"December 9th 2019, 20:50:32.497","node-78",10204,16413
"December 9th 2019, 20:50:31.315","node-77",9501,1452
"December 9th 2019, 20:50:30.880","node-33",8758,105
"December 9th 2019, 20:50:29.912","node-58",12797,373
"December 9th 2019, 20:50:29.721","node-35",8745,18
"December 9th 2019, 20:50:29.709","node-60",12652,2172
"December 9th 2019, 20:50:29.417","node-59",8848,20
"December 9th 2019, 20:50:25.855","node-13",8771,304
"December 9th 2019, 20:50:25.276","node-93",9239,192
"December 9th 2019, 20:50:22.766","node-86",8679,156
"December 9th 2019, 20:50:20.765","node-88",9825,5327
"December 9th 2019, 20:50:17.317","node-37",8398,317
"December 9th 2019, 20:50:17.171","node-97",9292,9737
"December 9th 2019, 20:50:16.396","node-39",9140,2274
"December 9th 2019, 20:50:15.947","node-99",9753,655
"December 9th 2019, 20:50:15.505","node-61",12336,501
"December 9th 2019, 20:50:14.304","node-62",12108,641
"December 9th 2019, 20:50:14.016","node-100",11213,27
"December 9th 2019, 20:50:13.565","node-63",8447,257
"December 9th 2019, 20:50:13.447","node-42",12420,11022
"December 9th 2019, 20:50:13.062","node-41",12666,376
"December 9th 2019, 20:50:12.944","node-44",8770,314
"December 9th 2019, 20:50:12.087","node-18",8306,193
"December 9th 2019, 20:50:10.895","node-3",8386,7307
"December 9th 2019, 20:50:10.549","node-19",8461,4776
"December 9th 2019, 20:50:10.230","node-89",12871,22
"December 9th 2019, 20:50:09.594","node-91",10760,364
"December 9th 2019, 20:50:00.946","node-22",8776,398
"December 9th 2019, 20:50:00.054","node-23",8333,210
"December 9th 2019, 20:49:59.708","node-67",12391,5187
"December 9th 2019, 20:49:59.085","node-24",12800,22
"December 9th 2019, 20:49:58.440","node-21",8928,5518
"December 9th 2019, 20:49:58.405","node-65",11972,9928
"December 9th 2019, 20:49:58.030","node-66",8826,32
"December 9th 2019, 20:49:54.987","node-48",13003,34184
"December 9th 2019, 20:49:54.590","node-94",9398,1696
"December 9th 2019, 20:49:53.409","node-45",12304,146761
"December 9th 2019, 20:49:52.661","node-26",0,0
"December 9th 2019, 20:49:47.572","node-71",12182,1469
"December 9th 2019, 20:49:47.085","node-72",9766,2971
"December 9th 2019, 20:49:46.825","node-52",12513,358
"December 9th 2019, 20:49:46.716","node-51",8283,168
"December 9th 2019, 20:49:46.208","node-5",8527,75
"December 9th 2019, 20:49:44.645","node-25",9314,2356
"December 9th 2019, 20:49:44.580","node-8",9655,8789
"December 9th 2019, 20:49:43.521","node-28",8496,1002
"December 9th 2019, 20:49:41.681","node-30",12067,9746
"December 9th 2019, 20:49:40.731","node-27",8878,1786
"December 9th 2019, 20:49:40.334","node-9",8762,810
"December 9th 2019, 20:49:39.425","node-74",12022,1130
"December 9th 2019, 20:49:39.035","node-12",8523,18
"December 9th 2019, 20:49:37.726","node-29",8527,297
"December 9th 2019, 20:49:37.655","node-32",12398,39288
"December 9th 2019, 20:49:37.606","node-76",10325,16
"December 9th 2019, 20:49:36.869","node-81",10624,18
"December 9th 2019, 20:49:35.587","node-83",9885,372
"December 9th 2019, 20:49:35.580","node-84",12133,6963
"December 9th 2019, 20:49:35.446","node-54",9119,11753
"December 9th 2019, 20:49:34.989","node-53",8771,2354
"December 9th 2019, 20:49:34.889","node-75",12472,15166
"December 9th 2019, 20:49:34.647","node-1",0,0
"December 9th 2019, 20:49:34.644","node-16",12307,102240
"December 9th 2019, 20:49:33.951","node-56",12052,486
"December 9th 2019, 20:49:33.615","node-34",8740,9226
"December 9th 2019, 20:49:33.078","node-36",9272,8412
"December 9th 2019, 20:49:32.495","node-78",10004,16122
"December 9th 2019, 20:49:31.315","node-77",9343,1406
"December 9th 2019, 20:49:30.880","node-33",8550,14
"December 9th 2019, 20:49:29.912","node-58",12478,373
"December 9th 2019, 20:49:29.791","node-60",12372,2106
"December 9th 2019, 20:49:29.722","node-35",8596,18
"December 9th 2019, 20:49:29.413","node-59",8692,20
"December 9th 2019, 20:49:25.855","node-13",8611,284
"December 9th 2019, 20:49:25.282","node-93",9025,186
"December 9th 2019, 20:49:22.762","node-86",8528,144
"December 9th 2019, 20:49:20.766","node-88",9671,5327
"December 9th 2019, 20:49:17.323","node-37",8244,317
"December 9th 2019, 20:49:17.174","node-97",9102,9695
"December 9th 2019, 20:49:16.396","node-39",8957,2245
"December 9th 2019, 20:49:15.952","node-99",9510,627
"December 9th 2019, 20:49:15.504","node-61",12028,489
"December 9th 2019, 20:49:14.308","node-62",11811,629
"December 9th 2019, 20:49:14.035","node-100",11005,27
"December 9th 2019, 20:49:13.562","node-63",8275,251
"December 9th 2019, 20:49:13.447","node-42",12101,10978
"December 9th 2019, 20:49:13.126","node-41",12345,376
"December 9th 2019, 20:49:12.945","node-44",8602,252
"December 9th 2019, 20:49:12.086","node-18",8138,190
"December 9th 2019, 20:49:10.890","node-3",8192,6872
"December 9th 2019, 20:49:10.544","node-19",8290,4623
"December 9th 2019, 20:49:10.251","node-89",12558,22
"December 9th 2019, 20:49:09.598","node-91",10554,364
"December 9th 2019, 20:49:00.955","node-22",8518,280
"December 9th 2019, 20:49:00.021","node-23",8099,202
"December 9th 2019, 20:48:59.708","node-67",12017,4921
"December 9th 2019, 20:48:59.215","node-24",12371,22
"December 9th 2019, 20:48:58.440","node-21",8696,5260
"December 9th 2019, 20:48:58.404","node-65",11630,9914
"December 9th 2019, 20:48:58.023","node-66",8595,32
"December 9th 2019, 20:48:54.999","node-48",12622,33882
"December 9th 2019, 20:48:54.564","node-94",9157,1693
"December 9th 2019, 20:48:53.409","node-45",12005,143017
"December 9th 2019, 20:48:52.660","node-26",0,0
"December 9th 2019, 20:48:47.571","node-71",11769,1433
"December 9th 2019, 20:48:47.101","node-72",9535,2969
"December 9th 2019, 20:48:46.825","node-52",12073,358
"December 9th 2019, 20:48:46.717","node-51",8058,168
"December 9th 2019, 20:48:46.208","node-5",8291,71
"December 9th 2019, 20:48:44.624","node-25",9016,2184
"December 9th 2019, 20:48:44.578","node-8",9342,8027
"December 9th 2019, 20:48:43.518","node-28",8239,929
"December 9th 2019, 20:48:41.681","node-30",11582,9534
"December 9th 2019, 20:48:40.728","node-27",8615,1780
"December 9th 2019, 20:48:40.331","node-9",8497,784
"December 9th 2019, 20:48:39.452","node-74",11634,1084
"December 9th 2019, 20:48:39.041","node-12",8224,18
"December 9th 2019, 20:48:37.713","node-29",8260,297
"December 9th 2019, 20:48:37.655","node-32",11978,37015
"December 9th 2019, 20:48:37.604","node-76",10087,16
"December 9th 2019, 20:48:36.868","node-81",10339,18
"December 9th 2019, 20:48:35.584","node-84",11750,6453
"December 9th 2019, 20:48:35.578","node-83",9647,372
"December 9th 2019, 20:48:35.449","node-54",8865,10669
"December 9th 2019, 20:48:34.988","node-53",8523,2345
"December 9th 2019, 20:48:34.889","node-75",12054,14298
"December 9th 2019, 20:48:34.647","node-1",0,0
"December 9th 2019, 20:48:34.545","node-16",11870,96168
"December 9th 2019, 20:48:33.949","node-56",11666,480
"December 9th 2019, 20:48:33.617","node-34",8489,9133
"December 9th 2019, 20:48:33.081","node-36",8954,7945
"December 9th 2019, 20:48:32.493","node-78",9622,15393
"December 9th 2019, 20:48:31.313","node-77",9090,1298
"December 9th 2019, 20:48:30.880","node-33",8289,14
"December 9th 2019, 20:48:29.911","node-58",12011,373
"December 9th 2019, 20:48:29.721","node-35",8345,18
"December 9th 2019, 20:48:29.708","node-60",11981,1957
"December 9th 2019, 20:48:29.423","node-59",8436,20
"December 9th 2019, 20:48:25.854","node-13",8328,254
"December 9th 2019, 20:48:25.294","node-93",8656,174
"December 9th 2019, 20:48:22.765","node-86",8299,144
"December 9th 2019, 20:48:20.768","node-88",9434,5327
"December 9th 2019, 20:48:17.320","node-37",8013,317
"December 9th 2019, 20:48:17.172","node-97",8797,9591
"December 9th 2019, 20:48:16.440","node-39",8699,2042
"December 9th 2019, 20:48:15.944","node-99",9150,578
"December 9th 2019, 20:48:15.511","node-61",11664,481
"December 9th 2019, 20:48:14.302","node-62",11431,605
"December 9th 2019, 20:48:14.013","node-100",10712,27
"December 9th 2019, 20:48:13.562","node-63",8041,249
"December 9th 2019, 20:48:13.451","node-42",11754,10789
"December 9th 2019, 20:48:13.080","node-41",11937,376
"December 9th 2019, 20:48:12.956","node-44",8381,163
"December 9th 2019, 20:48:12.080","node-18",7925,190
"December 9th 2019, 20:48:10.889","node-3",7953,6449
"December 9th 2019, 20:48:10.553","node-19",8062,4430
"December 9th 2019, 20:48:10.201","node-89",12178,22
"December 9th 2019, 20:48:09.617","node-91",10251,364
"December 9th 2019, 20:48:00.947","node-22",8274,232
"December 9th 2019, 20:48:00.033","node-23",7870,196
"December 9th 2019, 20:47:59.707","node-67",11635,4653
"December 9th 2019, 20:47:59.087","node-24",11964,22
"December 9th 2019, 20:47:58.443","node-21",8474,4965
"December 9th 2019, 20:47:58.404","node-65",11274,9865
"December 9th 2019, 20:47:58.042","node-66",8374,29
"December 9th 2019, 20:47:54.949","node-48",12235,33639
"December 9th 2019, 20:47:54.615","node-94",8910,1689
"December 9th 2019, 20:47:53.399","node-45",11684,139140
"December 9th 2019, 20:47:52.660","node-26",0,0
"December 9th 2019, 20:47:47.575","node-71",11399,1406
"December 9th 2019, 20:47:47.085","node-72",9240,2962
"December 9th 2019, 20:47:46.823","node-52",11677,358
"December 9th 2019, 20:47:46.715","node-51",7853,111
"December 9th 2019, 20:47:46.212","node-5",8043,68
"December 9th 2019, 20:47:44.638","node-25",8780,2076
"December 9th 2019, 20:47:44.577","node-8",9037,7573
"December 9th 2019, 20:47:43.571","node-28",8027,893
"December 9th 2019, 20:47:41.681","node-30",11203,9487
"December 9th 2019, 20:47:40.720","node-27",8406,1776
"December 9th 2019, 20:47:40.327","node-9",8279,762
"December 9th 2019, 20:47:39.361","node-74",11278,1061
"December 9th 2019, 20:47:39.034","node-12",7964,18
"December 9th 2019, 20:47:37.716","node-29",8044,297
"December 9th 2019, 20:47:37.664","node-32",11597,34591
"December 9th 2019, 20:47:37.603","node-76",9717,16
"December 9th 2019, 20:47:36.866","node-81",9946,18
"December 9th 2019, 20:47:35.581","node-84",11398,6146
"December 9th 2019, 20:47:35.577","node-83",9276,372
"December 9th 2019, 20:47:35.451","node-54",8533,10104
"December 9th 2019, 20:47:34.988","node-53",8309,2339
"December 9th 2019, 20:47:34.894","node-75",11656,13286
"December 9th 2019, 20:47:34.646","node-1",0,0
"December 9th 2019, 20:47:34.546","node-16",11514,89832
"December 9th 2019, 20:47:33.950","node-56",11311,480
"December 9th 2019, 20:47:33.613","node-34",8273,9071
"December 9th 2019, 20:47:33.105","node-36",8735,7477
"December 9th 2019, 20:47:32.491","node-78",9230,14577
"December 9th 2019, 20:47:31.326","node-77",8813,1218
"December 9th 2019, 20:47:30.880","node-33",8075,14
"December 9th 2019, 20:47:29.909","node-58",11627,373
"December 9th 2019, 20:47:29.721","node-35",8126,18
"December 9th 2019, 20:47:29.703","node-60",11623,1887
"December 9th 2019, 20:47:29.413","node-59",8213,20
"December 9th 2019, 20:47:25.857","node-13",8001,254
"December 9th 2019, 20:47:25.273","node-93",8290,170
"December 9th 2019, 20:47:22.836","node-86",8054,140
"December 9th 2019, 20:47:20.780","node-88",9070,5327
"December 9th 2019, 20:47:17.325","node-37",7764,317
"December 9th 2019, 20:47:17.173","node-97",8430,9493
"December 9th 2019, 20:47:16.395","node-39",8414,2013
"December 9th 2019, 20:47:15.950","node-99",8701,550
"December 9th 2019, 20:47:15.510","node-61",11271,477
"December 9th 2019, 20:47:14.303","node-62",10985,601
"December 9th 2019, 20:47:14.018","node-100",10169,27
"December 9th 2019, 20:47:13.562","node-63",7783,247
"December 9th 2019, 20:47:13.449","node-42",11493,10323
"December 9th 2019, 20:47:13.106","node-41",11446,376
"December 9th 2019, 20:47:12.940","node-44",8125,158
"December 9th 2019, 20:47:12.140","node-18",7665,188
"December 9th 2019, 20:47:10.890","node-3",7698,5992
"December 9th 2019, 20:47:10.535","node-19",7798,4250
"December 9th 2019, 20:47:10.216","node-89",11732,22
"December 9th 2019, 20:47:09.598","node-91",9715,364
"December 9th 2019, 20:47:00.950","node-22",8027,220
"December 9th 2019, 20:47:00.019","node-23",7627,190
"December 9th 2019, 20:46:59.706","node-67",11227,4370
"December 9th 2019, 20:46:59.073","node-24",11562,22
"December 9th 2019, 20:46:58.442","node-21",8228,4648
"December 9th 2019, 20:46:58.404","node-65",10901,9844
"December 9th 2019, 20:46:58.021","node-66",8126,29
"December 9th 2019, 20:46:54.946","node-48",11819,33252
"December 9th 2019, 20:46:54.600","node-94",8609,1688
"December 9th 2019, 20:46:53.397","node-45",11269,135682
"December 9th 2019, 20:46:52.661","node-26",0,0
"December 9th 2019, 20:46:47.569","node-71",11029,1370
"December 9th 2019, 20:46:47.087","node-72",8859,2959
"December 9th 2019, 20:46:46.823","node-52",11274,358
"December 9th 2019, 20:46:46.729","node-51",7619,12
"December 9th 2019, 20:46:46.204","node-5",7757,67
"December 9th 2019, 20:46:44.629","node-25",8537,1891
"December 9th 2019, 20:46:44.577","node-8",8678,6823
"December 9th 2019, 20:46:43.516","node-28",7781,806
"December 9th 2019, 20:46:41.717","node-30",10820,9483
"December 9th 2019, 20:46:40.719","node-27",8166,1774
"December 9th 2019, 20:46:40.327","node-9",8028,741
"December 9th 2019, 20:46:39.366","node-74",10899,992
"December 9th 2019, 20:46:39.034","node-12",7666,18
"December 9th 2019, 20:46:37.710","node-29",7799,297
"December 9th 2019, 20:46:37.654","node-32",11194,32167
"December 9th 2019, 20:46:37.603","node-76",9290,16
"December 9th 2019, 20:46:36.857","node-81",9487,18
"December 9th 2019, 20:46:35.586","node-84",11001,5759
"December 9th 2019, 20:46:35.575","node-83",8835,372
"December 9th 2019, 20:46:35.440","node-54",8179,9437
"December 9th 2019, 20:46:34.987","node-53",8056,2336
"December 9th 2019, 20:46:34.886","node-75",11226,12248
"December 9th 2019, 20:46:34.646","node-1",0,0
"December 9th 2019, 20:46:34.548","node-16",11164,82968
"December 9th 2019, 20:46:33.953","node-56",10957,407
"December 9th 2019, 20:46:33.613","node-34",8029,9040
"December 9th 2019, 20:46:33.073","node-36",8494,6891
"December 9th 2019, 20:46:32.485","node-78",8841,13992
"December 9th 2019, 20:46:31.313","node-77",8527,1143
"December 9th 2019, 20:46:30.888","node-33",7847,14
"December 9th 2019, 20:46:29.909","node-58",11213,373
"December 9th 2019, 20:46:29.723","node-35",7895,18
"December 9th 2019, 20:46:29.711","node-60",11219,1780
"December 9th 2019, 20:46:29.412","node-59",7964,20
"December 9th 2019, 20:46:25.855","node-13",7753,229
"December 9th 2019, 20:46:25.272","node-93",7987,164
"December 9th 2019, 20:46:22.766","node-86",7822,120
"December 9th 2019, 20:46:20.763","node-88",8756,5327
"December 9th 2019, 20:46:17.313","node-37",7570,317
"December 9th 2019, 20:46:17.166","node-97",8152,9469
"December 9th 2019, 20:46:16.402","node-39",8182,1926
"December 9th 2019, 20:46:15.942","node-99",8384,508
"December 9th 2019, 20:46:15.504","node-61",10839,469
"December 9th 2019, 20:46:14.306","node-62",10569,585
"December 9th 2019, 20:46:14.013","node-100",9730,27
"December 9th 2019, 20:46:13.564","node-63",7576,239
"December 9th 2019, 20:46:13.468","node-42",11142,10142
"December 9th 2019, 20:46:13.036","node-41",10983,376
"December 9th 2019, 20:46:12.942","node-44",7925,138
"December 9th 2019, 20:46:12.116","node-18",7461,184
"December 9th 2019, 20:46:10.888","node-3",7493,5541
"December 9th 2019, 20:46:10.537","node-19",7591,4066
"December 9th 2019, 20:46:10.226","node-89",11271,22
"December 9th 2019, 20:46:09.622","node-91",9276,364
"December 9th 2019, 20:46:00.951","node-22",7799,190
"December 9th 2019, 20:46:00.023","node-23",7417,180
"December 9th 2019, 20:45:59.707","node-67",10730,4031
"December 9th 2019, 20:45:59.117","node-24",11101,22
"December 9th 2019, 20:45:58.438","node-21",8009,4355
"December 9th 2019, 20:45:58.405","node-65",10517,9611
"December 9th 2019, 20:45:58.019","node-66",7864,29
"December 9th 2019, 20:45:54.986","node-48",11308,32770
"December 9th 2019, 20:45:54.541","node-94",8334,1687
"December 9th 2019, 20:45:53.396","node-45",10797,129026
"December 9th 2019, 20:45:47.566","node-71",10552,1298
"December 9th 2019, 20:45:47.088","node-72",8490,2955
"December 9th 2019, 20:45:46.852","node-52",10797,358
"December 9th 2019, 20:45:46.708","node-51",7411,12
"December 9th 2019, 20:45:46.252","node-5",7543,66
