"@timestamp","kubernetes.labels.app_kubernetes_io/instance","data.size"
"December 9th 2019, 20:34:12.921","node-44",16
"December 9th 2019, 20:34:12.017","node-18",10
"December 9th 2019, 20:34:10.853","node-3",12
"December 9th 2019, 20:34:10.529","node-19",17
"December 9th 2019, 20:34:10.187","node-89",10
"December 9th 2019, 20:34:09.419","node-91",8
"December 9th 2019, 20:34:00.923","node-22",17
"December 9th 2019, 20:34:00.004","node-23",16
"December 9th 2019, 20:33:59.703","node-67",14
"December 9th 2019, 20:33:58.730","node-24",11
"December 9th 2019, 20:33:58.407","node-21",42
"December 9th 2019, 20:33:58.401","node-65",15
"December 9th 2019, 20:33:58.012","node-66",9
"December 9th 2019, 20:33:54.747","node-48",21
"December 9th 2019, 20:33:54.491","node-94",13
"December 9th 2019, 20:33:53.374","node-45",34
"December 9th 2019, 20:33:47.557","node-71",17
"December 9th 2019, 20:33:46.977","node-72",11
"December 9th 2019, 20:33:46.717","node-51",5
"December 9th 2019, 20:33:46.616","node-52",8
"December 9th 2019, 20:33:46.518","node-26",47
"December 9th 2019, 20:33:46.161","node-5",10
"December 9th 2019, 20:33:44.570","node-8",21
"December 9th 2019, 20:33:44.556","node-25",17
"December 9th 2019, 20:33:43.456","node-28",24
"December 9th 2019, 20:33:41.613","node-30",12
"December 9th 2019, 20:33:40.710","node-27",8
"December 9th 2019, 20:33:40.302","node-9",14
"December 9th 2019, 20:33:39.031","node-12",6
"December 9th 2019, 20:33:38.964","node-74",29
"December 9th 2019, 20:33:37.702","node-29",7
"December 9th 2019, 20:33:37.646","node-32",20
"December 9th 2019, 20:33:37.578","node-76",7
"December 9th 2019, 20:33:36.658","node-81",8
"December 9th 2019, 20:33:35.547","node-83",6
"December 9th 2019, 20:33:35.531","node-84",33
"December 9th 2019, 20:33:35.339","node-54",30
"December 9th 2019, 20:33:34.883","node-75",19
"December 9th 2019, 20:33:34.865","node-53",11
"December 9th 2019, 20:33:33.949","node-56",12
"December 9th 2019, 20:33:33.365","node-34",40
"December 9th 2019, 20:33:33.009","node-36",32
"December 9th 2019, 20:33:32.702","node-16",47
"December 9th 2019, 20:33:32.441","node-78",14
"December 9th 2019, 20:33:31.325","node-77",23
"December 9th 2019, 20:33:30.870","node-33",5
"December 9th 2019, 20:33:29.885","node-58",9
"December 9th 2019, 20:33:29.674","node-35",7
"December 9th 2019, 20:33:29.479","node-60",37
"December 9th 2019, 20:33:29.404","node-59",11
"December 9th 2019, 20:33:25.824","node-13",11
"December 9th 2019, 20:33:25.251","node-93",10
"December 9th 2019, 20:33:22.740","node-86",10
"December 9th 2019, 20:33:20.754","node-88",10
"December 9th 2019, 20:33:17.205","node-37",6
"December 9th 2019, 20:33:17.154","node-97",13
"December 9th 2019, 20:33:16.386","node-39",35
"December 9th 2019, 20:33:15.804","node-99",15
"December 9th 2019, 20:33:15.470","node-61",12
"December 9th 2019, 20:33:14.289","node-62",13
"December 9th 2019, 20:33:13.977","node-100",12
"December 9th 2019, 20:33:13.559","node-63",10
"December 9th 2019, 20:33:13.414","node-42",14
"December 9th 2019, 20:33:12.913","node-44",16
"December 9th 2019, 20:33:12.902","node-41",7
"December 9th 2019, 20:33:11.981","node-18",10
"December 9th 2019, 20:33:10.908","node-3",12
"December 9th 2019, 20:33:10.529","node-19",17
"December 9th 2019, 20:33:10.136","node-89",10
"December 9th 2019, 20:33:09.417","node-91",8
"December 9th 2019, 20:33:00.922","node-22",17
"December 9th 2019, 20:33:00.004","node-23",16
"December 9th 2019, 20:32:59.708","node-67",14
"December 9th 2019, 20:32:58.698","node-24",11
"December 9th 2019, 20:32:58.431","node-65",15
"December 9th 2019, 20:32:58.398","node-21",42
"December 9th 2019, 20:32:58.032","node-66",9
"December 9th 2019, 20:32:54.728","node-48",21
"December 9th 2019, 20:32:54.476","node-94",14
"December 9th 2019, 20:32:53.350","node-45",35
"December 9th 2019, 20:32:47.574","node-71",18
"December 9th 2019, 20:32:46.972","node-72",11
"December 9th 2019, 20:32:46.703","node-51",6
"December 9th 2019, 20:32:46.611","node-52",8
"December 9th 2019, 20:32:46.538","node-26",48
"December 9th 2019, 20:32:46.165","node-5",11
"December 9th 2019, 20:32:44.582","node-8",21
"December 9th 2019, 20:32:44.565","node-25",17
"December 9th 2019, 20:32:43.454","node-28",25
"December 9th 2019, 20:32:41.617","node-30",12
"December 9th 2019, 20:32:40.710","node-27",9
"December 9th 2019, 20:32:40.300","node-9",14
"December 9th 2019, 20:32:39.036","node-12",7
"December 9th 2019, 20:32:38.961","node-74",30
"December 9th 2019, 20:32:37.698","node-29",7
"December 9th 2019, 20:32:37.652","node-32",20
"December 9th 2019, 20:32:37.586","node-76",7
"December 9th 2019, 20:32:36.665","node-81",8
"December 9th 2019, 20:32:35.550","node-83",6
"December 9th 2019, 20:32:35.539","node-84",33
"December 9th 2019, 20:32:35.386","node-54",30
"December 9th 2019, 20:32:34.889","node-75",19
"December 9th 2019, 20:32:34.875","node-53",12
"December 9th 2019, 20:32:33.941","node-56",12
"December 9th 2019, 20:32:33.408","node-34",41
"December 9th 2019, 20:32:33.005","node-36",32
"December 9th 2019, 20:32:32.695","node-16",47
"December 9th 2019, 20:32:32.440","node-78",15
"December 9th 2019, 20:32:31.303","node-77",23
"December 9th 2019, 20:32:30.864","node-33",5
"December 9th 2019, 20:32:29.908","node-58",9
"December 9th 2019, 20:32:29.733","node-35",7
"December 9th 2019, 20:32:29.453","node-60",38
"December 9th 2019, 20:32:29.400","node-59",12
"December 9th 2019, 20:32:25.852","node-13",12
"December 9th 2019, 20:32:25.267","node-93",10
"December 9th 2019, 20:32:22.732","node-86",11
"December 9th 2019, 20:32:20.755","node-88",11
"December 9th 2019, 20:32:17.230","node-97",13
"December 9th 2019, 20:32:17.203","node-37",6
"December 9th 2019, 20:32:16.397","node-39",35
"December 9th 2019, 20:32:15.804","node-99",15
"December 9th 2019, 20:32:15.492","node-61",12
"December 9th 2019, 20:32:14.288","node-62",13
"December 9th 2019, 20:32:13.973","node-100",12
"December 9th 2019, 20:32:13.561","node-63",11
"December 9th 2019, 20:32:13.427","node-42",14
"December 9th 2019, 20:32:12.913","node-44",17
"December 9th 2019, 20:32:12.862","node-41",7
"December 9th 2019, 20:32:11.984","node-18",11
"December 9th 2019, 20:32:10.862","node-3",13
"December 9th 2019, 20:32:10.528","node-19",18
"December 9th 2019, 20:32:10.135","node-89",10
"December 9th 2019, 20:32:09.500","node-91",8
"December 9th 2019, 20:32:00.958","node-22",18
"December 9th 2019, 20:31:59.999","node-23",17
"December 9th 2019, 20:31:59.706","node-67",14
"December 9th 2019, 20:31:58.691","node-24",11
"December 9th 2019, 20:31:58.414","node-21",42
"December 9th 2019, 20:31:58.358","node-65",15
"December 9th 2019, 20:31:57.999","node-66",10
"December 9th 2019, 20:31:54.726","node-48",21
"December 9th 2019, 20:31:54.495","node-94",14
"December 9th 2019, 20:31:53.356","node-45",35
"December 9th 2019, 20:31:47.564","node-71",18
"December 9th 2019, 20:31:46.949","node-72",11
"December 9th 2019, 20:31:46.700","node-51",6
"December 9th 2019, 20:31:46.606","node-52",8
"December 9th 2019, 20:31:46.530","node-26",48
"December 9th 2019, 20:31:46.199","node-5",11
"December 9th 2019, 20:31:44.574","node-8",21
"December 9th 2019, 20:31:44.564","node-25",17
"December 9th 2019, 20:31:43.628","node-28",25
"December 9th 2019, 20:31:41.668","node-30",12
"December 9th 2019, 20:31:40.718","node-27",9
"December 9th 2019, 20:31:40.342","node-9",14
"December 9th 2019, 20:31:39.079","node-12",7
"December 9th 2019, 20:31:38.853","node-74",30
"December 9th 2019, 20:31:37.706","node-29",7
"December 9th 2019, 20:31:37.655","node-32",20
"December 9th 2019, 20:31:37.577","node-76",7
"December 9th 2019, 20:31:36.610","node-81",8
"December 9th 2019, 20:31:35.551","node-83",6
"December 9th 2019, 20:31:35.542","node-84",33
"December 9th 2019, 20:31:35.317","node-54",30
"December 9th 2019, 20:31:34.889","node-75",19
"December 9th 2019, 20:31:34.872","node-53",12
"December 9th 2019, 20:31:33.935","node-56",12
"December 9th 2019, 20:31:33.307","node-34",41
"December 9th 2019, 20:31:33.009","node-36",32
"December 9th 2019, 20:31:32.449","node-78",15
"December 9th 2019, 20:31:31.437","node-16",47
"December 9th 2019, 20:31:31.309","node-77",23
"December 9th 2019, 20:31:30.865","node-33",5
"December 9th 2019, 20:31:29.902","node-58",9
"December 9th 2019, 20:31:29.617","node-35",7
"December 9th 2019, 20:31:29.399","node-59",12
"December 9th 2019, 20:31:29.306","node-60",38
"December 9th 2019, 20:31:25.815","node-13",12
"December 9th 2019, 20:31:25.252","node-93",10
"December 9th 2019, 20:31:22.758","node-86",11
"December 9th 2019, 20:31:20.768","node-88",11
"December 9th 2019, 20:31:17.200","node-37",6
"December 9th 2019, 20:31:17.175","node-97",13
"December 9th 2019, 20:31:16.396","node-39",35
"December 9th 2019, 20:31:15.714","node-99",15
"December 9th 2019, 20:31:15.485","node-61",12
"December 9th 2019, 20:31:14.283","node-62",13
"December 9th 2019, 20:31:13.972","node-100",12
"December 9th 2019, 20:31:13.584","node-63",11
"December 9th 2019, 20:31:13.414","node-42",14
"December 9th 2019, 20:31:12.927","node-41",7
"December 9th 2019, 20:31:12.923","node-44",17
"December 9th 2019, 20:31:12.033","node-18",11
"December 9th 2019, 20:31:10.857","node-3",13
"December 9th 2019, 20:31:10.524","node-19",18
"December 9th 2019, 20:31:10.278","node-89",10
"December 9th 2019, 20:31:09.281","node-91",8
"December 9th 2019, 20:31:00.921","node-22",18
"December 9th 2019, 20:31:00.040","node-23",17
"December 9th 2019, 20:30:59.702","node-67",14
"December 9th 2019, 20:30:58.680","node-24",11
"December 9th 2019, 20:30:58.403","node-21",42
"December 9th 2019, 20:30:58.353","node-65",15
"December 9th 2019, 20:30:58.005","node-66",10
"December 9th 2019, 20:30:54.762","node-48",21
"December 9th 2019, 20:30:54.551","node-94",14
"December 9th 2019, 20:30:53.362","node-45",35
"December 9th 2019, 20:30:47.582","node-71",18
"December 9th 2019, 20:30:46.945","node-72",11
"December 9th 2019, 20:30:46.783","node-51",6
"December 9th 2019, 20:30:46.496","node-52",8
"December 9th 2019, 20:30:46.274","node-26",48
"December 9th 2019, 20:30:46.164","node-5",11
"December 9th 2019, 20:30:44.653","node-25",17
"December 9th 2019, 20:30:44.570","node-8",21
"December 9th 2019, 20:30:43.413","node-28",25
"December 9th 2019, 20:30:41.645","node-30",12
"December 9th 2019, 20:30:40.713","node-27",9
"December 9th 2019, 20:30:40.308","node-9",14
"December 9th 2019, 20:30:39.044","node-12",7
"December 9th 2019, 20:30:38.878","node-74",30
"December 9th 2019, 20:30:37.701","node-29",7
"December 9th 2019, 20:30:37.645","node-32",20
"December 9th 2019, 20:30:37.584","node-76",7
"December 9th 2019, 20:30:36.665","node-81",8
"December 9th 2019, 20:30:35.574","node-83",6
"December 9th 2019, 20:30:35.538","node-84",33
"December 9th 2019, 20:30:35.290","node-54",30
"December 9th 2019, 20:30:34.895","node-75",19
"December 9th 2019, 20:30:34.857","node-53",12
"December 9th 2019, 20:30:33.936","node-56",12
"December 9th 2019, 20:30:33.305","node-34",41
"December 9th 2019, 20:30:33.034","node-36",32
"December 9th 2019, 20:30:32.395","node-78",15
"December 9th 2019, 20:30:31.407","node-16",47
"December 9th 2019, 20:30:31.306","node-77",23
"December 9th 2019, 20:30:30.862","node-33",5
"December 9th 2019, 20:30:29.867","node-58",9
"December 9th 2019, 20:30:29.627","node-35",7
"December 9th 2019, 20:30:29.429","node-59",12
"December 9th 2019, 20:30:29.258","node-60",38
"December 9th 2019, 20:30:25.813","node-13",12
"December 9th 2019, 20:30:25.247","node-93",10
"December 9th 2019, 20:30:22.741","node-86",11
"December 9th 2019, 20:30:20.755","node-88",11
"December 9th 2019, 20:30:17.178","node-37",6
"December 9th 2019, 20:30:17.165","node-97",13
"December 9th 2019, 20:30:16.386","node-39",35
"December 9th 2019, 20:30:15.713","node-99",15
"December 9th 2019, 20:30:15.474","node-61",12
"December 9th 2019, 20:30:14.284","node-62",13
"December 9th 2019, 20:30:13.992","node-100",12
"December 9th 2019, 20:30:13.551","node-63",11
"December 9th 2019, 20:30:13.414","node-42",14
"December 9th 2019, 20:30:12.906","node-44",17
"December 9th 2019, 20:30:12.884","node-41",7
"December 9th 2019, 20:30:11.873","node-18",11
"December 9th 2019, 20:30:10.847","node-3",13
"December 9th 2019, 20:30:10.505","node-19",18
"December 9th 2019, 20:30:10.128","node-89",10
"December 9th 2019, 20:30:09.250","node-91",8
"December 9th 2019, 20:30:00.901","node-22",18
"December 9th 2019, 20:30:00.001","node-23",17
"December 9th 2019, 20:29:59.701","node-67",14
"December 9th 2019, 20:29:58.628","node-24",11
"December 9th 2019, 20:29:58.432","node-21",42
"December 9th 2019, 20:29:58.354","node-65",15
"December 9th 2019, 20:29:57.991","node-66",10
"December 9th 2019, 20:29:54.667","node-48",21
"December 9th 2019, 20:29:54.465","node-94",14
"December 9th 2019, 20:29:52.976","node-45",35
"December 9th 2019, 20:29:47.559","node-71",18
"December 9th 2019, 20:29:46.943","node-72",11
"December 9th 2019, 20:29:46.691","node-51",6
"December 9th 2019, 20:29:46.504","node-52",8
"December 9th 2019, 20:29:46.157","node-5",11
"December 9th 2019, 20:29:45.990","node-26",48
"December 9th 2019, 20:29:44.593","node-8",21
"December 9th 2019, 20:29:44.552","node-25",17
"December 9th 2019, 20:29:43.388","node-28",25
"December 9th 2019, 20:29:41.780","node-30",12
"December 9th 2019, 20:29:40.719","node-27",9
"December 9th 2019, 20:29:40.302","node-9",14
"December 9th 2019, 20:29:39.036","node-12",7
"December 9th 2019, 20:29:38.830","node-74",30
"December 9th 2019, 20:29:37.714","node-29",7
"December 9th 2019, 20:29:37.641","node-32",20
"December 9th 2019, 20:29:37.583","node-76",7
"December 9th 2019, 20:29:36.631","node-81",8
"December 9th 2019, 20:29:35.542","node-84",33
"December 9th 2019, 20:29:35.536","node-83",6
"December 9th 2019, 20:29:35.166","node-54",30
"December 9th 2019, 20:29:34.888","node-75",19
"December 9th 2019, 20:29:34.853","node-53",12
"December 9th 2019, 20:29:33.946","node-56",12
"December 9th 2019, 20:29:33.299","node-34",41
"December 9th 2019, 20:29:32.984","node-36",32
"December 9th 2019, 20:29:32.290","node-78",15
"December 9th 2019, 20:29:31.338","node-16",47
"December 9th 2019, 20:29:31.310","node-77",23
"December 9th 2019, 20:29:30.882","node-33",5
"December 9th 2019, 20:29:29.866","node-58",9
"December 9th 2019, 20:29:29.619","node-35",7
"December 9th 2019, 20:29:29.406","node-59",12
"December 9th 2019, 20:29:29.205","node-60",38
"December 9th 2019, 20:29:25.809","node-13",12
"December 9th 2019, 20:29:25.254","node-93",10
"December 9th 2019, 20:29:22.194","node-86",11
"December 9th 2019, 20:29:20.779","node-88",11
"December 9th 2019, 20:29:17.173","node-37",6
"December 9th 2019, 20:29:17.126","node-97",13
"December 9th 2019, 20:29:16.376","node-39",35
"December 9th 2019, 20:29:15.755","node-99",15
"December 9th 2019, 20:29:15.466","node-61",12
"December 9th 2019, 20:29:14.274","node-62",13
"December 9th 2019, 20:29:13.980","node-100",12
"December 9th 2019, 20:29:13.560","node-63",11
"December 9th 2019, 20:29:13.439","node-42",14
"December 9th 2019, 20:29:12.926","node-44",17
"December 9th 2019, 20:29:12.895","node-41",7
"December 9th 2019, 20:29:11.848","node-18",11
"December 9th 2019, 20:29:10.854","node-3",13
"December 9th 2019, 20:29:10.500","node-19",18
"December 9th 2019, 20:29:10.127","node-89",10
"December 9th 2019, 20:29:09.249","node-91",8
"December 9th 2019, 20:29:04.757","node-1",40
"December 9th 2019, 20:29:00.884","node-22",18
"December 9th 2019, 20:28:59.999","node-23",17
"December 9th 2019, 20:28:59.710","node-67",14
"December 9th 2019, 20:28:58.627","node-24",11
"December 9th 2019, 20:28:58.418","node-21",42
"December 9th 2019, 20:28:58.353","node-65",15
"December 9th 2019, 20:28:57.998","node-66",10
"December 9th 2019, 20:28:54.691","node-48",21
"December 9th 2019, 20:28:54.418","node-94",14
"December 9th 2019, 20:28:52.980","node-45",35
"December 9th 2019, 20:28:47.562","node-71",18
"December 9th 2019, 20:28:46.939","node-72",11
"December 9th 2019, 20:28:46.681","node-51",6
"December 9th 2019, 20:28:46.429","node-52",8
"December 9th 2019, 20:28:46.181","node-5",11
"December 9th 2019, 20:28:44.824","node-26",48
"December 9th 2019, 20:28:44.608","node-25",17
"December 9th 2019, 20:28:44.565","node-8",21
"December 9th 2019, 20:28:43.382","node-28",25
"December 9th 2019, 20:28:40.764","node-27",9
"December 9th 2019, 20:28:40.665","node-30",12
"December 9th 2019, 20:28:40.294","node-9",14
"December 9th 2019, 20:28:39.031","node-12",7
"December 9th 2019, 20:28:38.509","node-74",30
"December 9th 2019, 20:28:37.704","node-29",7
"December 9th 2019, 20:28:37.628","node-32",20
"December 9th 2019, 20:28:37.581","node-76",7
"December 9th 2019, 20:28:36.597","node-81",8
"December 9th 2019, 20:28:35.540","node-83",6
"December 9th 2019, 20:28:35.523","node-84",33
"December 9th 2019, 20:28:35.132","node-54",30
"December 9th 2019, 20:28:34.891","node-53",12
"December 9th 2019, 20:28:34.873","node-75",19
"December 9th 2019, 20:28:33.927","node-56",12
"December 9th 2019, 20:28:33.298","node-34",41
"December 9th 2019, 20:28:32.980","node-36",32
"December 9th 2019, 20:28:32.206","node-78",15
"December 9th 2019, 20:28:31.285","node-77",23
"December 9th 2019, 20:28:30.868","node-33",5
"December 9th 2019, 20:28:29.859","node-58",9
"December 9th 2019, 20:28:29.610","node-35",7
"December 9th 2019, 20:28:29.406","node-59",12
"December 9th 2019, 20:28:29.201","node-60",38
"December 9th 2019, 20:28:26.737","node-16",47
"December 9th 2019, 20:28:25.823","node-13",12
"December 9th 2019, 20:28:25.258","node-93",10
"December 9th 2019, 20:28:22.194","node-86",11
"December 9th 2019, 20:28:20.765","node-88",11
"December 9th 2019, 20:28:17.163","node-37",6
"December 9th 2019, 20:28:17.127","node-97",13
"December 9th 2019, 20:28:16.387","node-39",35
"December 9th 2019, 20:28:15.712","node-99",15
"December 9th 2019, 20:28:15.476","node-61",12
"December 9th 2019, 20:28:14.266","node-62",13
"December 9th 2019, 20:28:13.987","node-100",12
"December 9th 2019, 20:28:13.528","node-63",11
